,ID,OTAZKA,PEDAGOG,HODNOTA_CLOB_OCISTENO,LANG,token,lemma,pos,DetectSentiment,SENTIMENT
3587,1213677,84,,"cvičení - praktické věci, naučil jsem se dobře pracovat s Excelem a Wordem, objevil jsme mnoho pro mě do té doby neznámých funkcí.
Jinak musím pochválit paní Fortinovou, byla fakt skvělá, krásně vysvětlovala, doporučil jsem ji ostatním prvákům, kteří informatiku ještě neměli.",['cs'],"['exercise' '-' 'practical' 'things' 'I' 'learned' 'to' 'work' 'well'
 'with' 'Excel' 'and' 'Word' ',' 'I' 'discovered' 'many' 'for' 'me'
 'until' 'then' 'unknown' 'functions' '.' 'Otherwise' 'I' 'must' 'commend'
 'Mrs' '.' 'For']","['exercise' '-' 'practical' 'thing' 'learn' 'work' 'Excel' 'Word' ','
 'discover' 'unknown' 'function' '.' 'commend' 'Mrs' '.']","['ADV' 'PUNCT' 'ADJ' 'NOUN' 'PRON' 'VERB' 'PART' 'VERB' 'ADV' 'ADP'
 'PROPN' 'CCONJ' 'PROPN' 'PUNCT' 'PRON' 'VERB' 'ADJ' 'ADP' 'PRON' 'ADP'
 'ADV' 'ADJ' 'NOUN' 'PUNCT' 'ADV' 'PRON' 'AUX' 'VERB' 'PROPN' 'PUNCT'
 'SYM']",['positive'],Positive
3588,1219691,83,,"Na začátku bych studentům řekl, čím se předmět bude zabývat a jak budou vypadat cvičení.",['cs'],"['I' 'would' 'tell' 'the' 'students' 'in' 'the' 'beginning' 'what' 'the'
 'subject' 'will' 'be' 'and' 'what' 'the' 'exercises' 'will' 'look' 'like'
 '.']",['student' 'begin' 'subject' 'exercise' '.'],"['PRON' 'AUX' 'VERB' 'DET' 'NOUN' 'ADP' 'DET' 'VERB' 'PRON' 'DET' 'NOUN'
 'AUX' 'AUX' 'CCONJ' 'PRON' 'DET' 'NOUN' 'AUX' 'VERB' 'ADP' 'PUNCT']",['positive'],Negative
3589,1219696,84,,Oba vyučující při řešení problému krásně předvedli příklady z praxe.,['cs'],"['Both' 'teachers' 'have' 'presented' 'beautiful' 'examples' 'from'
 'practice' 'in' 'solving' 'the' 'problem' '.']","['teacher' 'present' 'beautiful' 'example' 'practice' 'solve' 'problem'
 '.']","['DET' 'NOUN' 'AUX' 'VERB' 'ADJ' 'NOUN' 'ADP' 'NOUN' 'SCONJ' 'VERB' 'DET'
 'NOUN' 'PUNCT']",['positive'],Positive
3590,1219699,97,,XX,['Unknown'],['XX'],['XX'],['PROPN'],['na'],Positive
3591,1205927,83,,Méně práce na doma,['cs'],['Less' 'at' 'home'],['home'],['ADV' 'ADP' 'NOUN'],['negative'],Negative
3592,1205998,83,,testy jsou příliš složité,['cs'],['The' 'tests' 'are' 'too' 'complicated'],['test' 'complicated'],['DET' 'NOUN' 'AUX' 'ADV' 'ADJ'],['positive'],Negative
3593,1211047,83,,"Pan Chocholatý v programu MS project moc neumí, látku neumí vysvětlit, občas si protiřečí, v některých případech ani neumí pomoci. Celkově je předmět velmi chaotický a špatně koncipovaný, práce na cvičení má divně nastavenou posloupnost (např. verze PP a PZ). Celkově je v předmětu velmi mnoho práce a to i díky tomu, že student kolikrát neví co má dělat a dělá to metodou pokus-omyl.",['cs'],"['Mr' '.' 'Chocholaté' 'in' 'MS' 'project' 'program' 'does' 'not' 'know'
 'much' ',' 'he' 'cannot' 'explain' 'the' 'substance' ',' 'he' 'sometimes'
 'contradicts' 'himself' ',' 'in' 'some' 'cases' 'he' 'does' 'not' '.']","['Mr' '.' 'Chocholaté' 'MS' 'project' 'program' ',' 'explain' 'substance'
 ',' 'contradict' ',' 'case' '.']","['PROPN' 'PUNCT' 'PROPN' 'ADP' 'PROPN' 'NOUN' 'NOUN' 'AUX' 'PART' 'VERB'
 'ADJ' 'PUNCT' 'PRON' 'VERB' 'VERB' 'DET' 'NOUN' 'PUNCT' 'PRON' 'ADV'
 'VERB' 'PRON' 'PUNCT' 'ADP' 'DET' 'NOUN' 'PRON' 'AUX' 'PART' 'PUNCT']",['negative'],Negative
3594,1214966,84,,"Pan král vše velmi dobře vykládá, je ochoten pomoci, rychle odepisuje na dotazy a je velmi příjemný.",['cs'],"['The' 'King' 'is' 'very' 'well' 'told' ',' 'willing' 'to' 'help' ','
 'quick' 'to' 'write' 'back' 'questions' 'and' 'very' 'pleasant' '.']","['King' 'tell' ',' ',' 'quick' 'write' 'back' 'question' 'pleasant' '.']","['DET' 'PROPN' 'AUX' 'ADV' 'ADV' 'VERB' 'PUNCT' 'ADJ' 'PART' 'VERB'
 'PUNCT' 'ADJ' 'ADP' 'VERB' 'ADV' 'NOUN' 'CCONJ' 'ADV' 'ADJ' 'PUNCT']",['positive'],Positive
3595,1220293,83,,Více času věnovat cvičením z učebnice.,['cs'],"['More' 'time' 'to' 'devote' 'to' 'the' 'exercises' 'from' 'the'
 'textbook' '.']",['time' 'devote' 'exercise' 'textbook' '.'],['ADJ' 'NOUN' 'PART' 'VERB' 'ADP' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT'],['negative'],Negative
3596,1220299,84,,"Komunikace v angličtině, při vytváření prezentace se pracovalo s dalšími studenty.",['cs'],"['Communication' 'in' 'English' ',' 'when' 'creating' 'presentations'
 'was' 'worked' 'with' 'other' 'students' '.']","['Communication' 'English' ',' 'create' 'presentation' 'work' 'student'
 '.']","['NOUN' 'ADP' 'PROPN' 'PUNCT' 'ADV' 'VERB' 'NOUN' 'AUX' 'VERB' 'ADP' 'ADJ'
 'NOUN' 'PUNCT']",['negative'],Positive
3597,1211582,90,,Základy programování v Javě,['cs'],['Basics' 'of' 'programming' 'in' 'Java'],['Basics' 'program' 'Java'],['NOUN' 'ADP' 'NOUN' 'ADP' 'PROPN'],['positive'],Neutral
3598,1206722,83,,"Při distanční vyuce jsou přednášky pouze čtené prezentace, ze kterých člověk, který nemá základy odjinud, nemá šanci orientovat.

Cvičení byly ze začátku otřesné, kdy cvičící neměl téměř nic připravené a látku nechával vysvětlovat studenty, kteří ji rozuměli.",['cs'],"['In' 'distance' 'teaching' ',' 'lectures' 'are' 'only' 'read'
 'presentations' 'from' 'which' 'a' 'person' 'who' 'does' 'not' 'have'
 'the' 'basics' 'from' 'elsewhere' 'has' 'no' 'chance' 'to' 'navigate' '.'
 'Exercises' 'were' 'initially' 'shaken']","['distance' 'teach' ',' 'lecture' 'read' 'presentation' 'person' 'basic'
 'chance' 'navigate' '.' 'Exercises' 'initially' 'shake']","['ADP' 'NOUN' 'NOUN' 'PUNCT' 'NOUN' 'AUX' 'ADV' 'VERB' 'NOUN' 'ADP' 'DET'
 'DET' 'NOUN' 'PRON' 'AUX' 'PART' 'VERB' 'DET' 'NOUN' 'ADP' 'ADV' 'VERB'
 'DET' 'NOUN' 'ADP' 'VERB' 'PUNCT' 'NOUN' 'AUX' 'ADV' 'ADJ']",['negative'],Negative
3599,1212449,83,,"Předmět mi přijde zbytečně nahuštěný. Přednášky jsou dobré, ale absolutně nepostačují na napsání testu, kde je vyžadováno o dost více, než jsme na přednáškách stihli. Na přednášce jsme neprobrali celé kapitoly potřebné k testu a ke zkoušce",['cs'],"['The' 'course' 'seems' 'to' 'me' 'unnecessarily' 'intoxicated' '.'
 'Lectures' 'are' 'good' 'but' 'absolutely' 'not' 'enough' 'to' 'write'
 'a' 'test' 'where' 'is' 'required' 'much' 'more' 'than' 'we' 'are' 'in'
 'the' 'lectures' 'in' 'time']","['unnecessarily' 'intoxicate' '.' 'Lectures' 'good' 'absolutely' 'write'
 'test' 'require' 'lecture' 'time']","['DET' 'NOUN' 'VERB' 'ADP' 'PRON' 'ADV' 'VERB' 'PUNCT' 'NOUN' 'AUX' 'ADJ'
 'CCONJ' 'ADV' 'PART' 'ADJ' 'PART' 'VERB' 'DET' 'NOUN' 'ADV' 'AUX' 'VERB'
 'ADV' 'ADJ' 'SCONJ' 'PRON' 'AUX' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN']",['negative'],Negative
3600,1215884,95,,Odpadnuté hodiny. Při práci s programem by bylo vhodné být spíše prezenčně.,['cs'],"['A' 'wasted' 'clock' '.' 'When' 'working' 'with' 'the' 'program' 'it'
 'would' 'be' 'advisable' 'to' 'be' 'more' 'presentable' '.']",['waste' 'clock' '.' 'work' 'program' 'advisable' 'presentable' '.'],"['DET' 'VERB' 'NOUN' 'PUNCT' 'ADV' 'VERB' 'ADP' 'DET' 'NOUN' 'PRON' 'AUX'
 'AUX' 'ADJ' 'PART' 'AUX' 'ADV' 'ADJ' 'PUNCT']",['positive'],Negative
3601,1207302,90,,Jedna kapitola (výroky) byla probírána také v MZI,['cs'],"['One' 'chapter' '(' 's' ')' 'was' 'discussed' 'in' 'the' 'Ministry' 'of'
 'Finance']",['chapter' '(' ')' 'discuss' 'Ministry' 'Finance'],"['NUM' 'NOUN' 'PUNCT' 'X' 'PUNCT' 'AUX' 'VERB' 'ADP' 'DET' 'PROPN' 'ADP'
 'PROPN']",['positive'],Neutral
3602,1207306,84,,"Jak přednášející p. Pasáčková, tak cvičící p. Otavová byly vždy skvěle srozumitelné, uváděly teoretické věci na příkladech, otevřeny všem dotazům a i v distanční výuce dokázaly naučit nejvíce ze všech předmětů.",['cs'],"['Both' 'the' 'lecturer' 'Pasáčková' 'and' 'the' 'training' 'officer' 'Mr'
 'Otava' 'were' 'always' 'perfectly' 'understandable' ',' 'they'
 'presented' 'theoretical' 'things' 'on' 'examples' ',' 'open' 'to' 'all'
 'questions' 'and' 'also']","['lecturer' 'Pasáčková' 'training' 'officer' 'Mr' 'Otava' 'perfectly'
 'understandable' ',' 'present' 'theoretical' 'thing' 'example' ',' 'open'
 'question']","['CCONJ' 'DET' 'NOUN' 'NOUN' 'CCONJ' 'DET' 'NOUN' 'NOUN' 'PROPN' 'PROPN'
 'AUX' 'ADV' 'ADV' 'ADJ' 'PUNCT' 'PRON' 'VERB' 'ADJ' 'NOUN' 'ADP' 'NOUN'
 'PUNCT' 'ADJ' 'ADP' 'DET' 'NOUN' 'CCONJ' 'ADV']",['positive'],Positive
3603,1212743,90,,Samozřejmě jsou zde spojitosti s Matematickými základy informatiky,['cs'],"['Of' 'course' ',' 'there' 'are' 'links' 'with' 'the' 'Mathematical'
 'Foundations' 'of' 'Informatics']","[',' 'link' 'Mathematical' 'Foundations' 'Informatics']","['ADV' 'ADV' 'PUNCT' 'PRON' 'VERB' 'NOUN' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADP'
 'PROPN']",['negative'],Neutral
3604,1212747,84,,Obsah je pro obor vhodně zvolen,['cs'],['Content' 'is' 'appropriately' 'chosen' 'for' 'the' 'field'],['Content' 'appropriately' 'choose' 'field'],['NOUN' 'AUX' 'ADV' 'ADJ' 'ADP' 'DET' 'NOUN'],['positive'],Positive
3605,1203340,84,,přednášky,['cs'],['lectures'],['lecture'],['NOUN'],['na'],Positive
3606,1207487,90,,"marketing, management",['en'],"['marketing' ',' 'management']","['marketing' ',' 'management']",['NOUN' 'PUNCT' 'NOUN'],['negative'],Neutral
3607,1213338,83,,"Možná uvést příklady využití některých konceptů. Většina probírané látky mi přišla abstraktní. Jsem si jistý, že to ve skutečnosti jsou velmi praktické věci, ale chtělo by to ukázat nějaké praktické příklady",['cs'],"['Most' 'of' 'the' 'substances' ""I've"" 'been' 'looking' 'at' 'are'
 'abstract' '.' ""I'm"" 'sure' ""they're"" 'actually' 'very' 'practical'
 'things' ',' 'but' 'it' 'would' 'like' 'to' 'show' 'some']","['substance' 'abstract' '.' 'practical' 'thing' ',' 'show']","['ADJ' 'ADP' 'DET' 'NOUN' 'AUX' 'AUX' 'VERB' 'ADP' 'AUX' 'NOUN' 'PUNCT'
 'PROPN' 'ADJ' 'NOUN' 'ADV' 'ADV' 'ADJ' 'NOUN' 'PUNCT' 'CCONJ' 'PRON'
 'AUX' 'VERB' 'PART' 'VERB' 'DET']",['positive'],Negative
3608,1204007,83,,Cvičení trvají dlouho. Smysl předmětu nevidím. Variabilita možného výstupu - aplikace prakticky žádná. Je nutné závěrečnou aplikaci napsat na stejném základu jako všichni ostatní a ti předemnou. ,['cs'],"['The' 'exercises' 'last' 'long' '.' 'I' 'do' 'not' 'see' 'the' ""object's""
 'purpose' '.' 'The' 'variability' 'of' 'possible' 'output' '-'
 'practically' 'none' '.' 'It' 'is' 'necessary' 'to' 'write' 'the' 'final'
 'application' 'on' 'the' 'same' 'basis' 'as' 'all' 'others' 'and']","['exercise' 'long' '.' ""object's"" 'purpose' '.' 'variability' 'output' '-'
 'practically' '.' 'write' 'final' 'application' 'basis']","['DET' 'NOUN' 'ADJ' 'ADV' 'PUNCT' 'PRON' 'AUX' 'PART' 'VERB' 'DET' 'NOUN'
 'NOUN' 'PUNCT' 'DET' 'NOUN' 'ADP' 'ADJ' 'NOUN' 'PUNCT' 'ADV' 'NOUN'
 'PUNCT' 'PRON' 'AUX' 'ADJ' 'PART' 'VERB' 'DET' 'ADJ' 'NOUN' 'ADP' 'DET'
 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'CCONJ']",['positive'],Negative
3609,1204009,90,,"překrývala se se základním kurzem informatiky, půlka kurzu bylo o tom samém",['cs'],"[""She's"" 'overlapped' 'with' 'the' 'basic' 'computer' 'science' 'course'
 ',' 'half' 'the' 'course' 'was' 'about' 'the' 'same']","[""She's"" 'overlap' 'basic' 'computer' 'science' ',' 'half']","['PROPN' 'VERB' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADV' 'ADV' 'PUNCT' 'VERB' 'DET'
 'NOUN' 'AUX' 'ADP' 'DET' 'ADJ']",['positive'],Neutral
3610,1213637,83,,"Hra házela špatná data v excelu, takže jsme hráli víceméně na náhodu",['cs'],"['The' 'game' 'threw' 'bad' 'data' 'in' 'excel' ',' 'so' 'we' 'played'
 'more' 'or' 'less' 'on' 'chance']","['game' 'throw' 'bad' 'data' 'excel' ',' 'play' 'chance']","['DET' 'NOUN' 'VERB' 'ADJ' 'NOUN' 'ADP' 'PROPN' 'PUNCT' 'ADV' 'PRON'
 'VERB' 'ADJ' 'CCONJ' 'ADJ' 'ADP' 'NOUN']",['positive'],Negative
3611,1213345,84,,Probíraná témata jsou zajímavá,['cs'],['The' 'topics' 'discussed' 'are' 'interesting'],['topic' 'discuss' 'interest'],['DET' 'NOUN' 'VERB' 'AUX' 'ADJ'],['positive'],Positive
3612,1213347,97,,"Cvičící posílala materiály k přípravě na test(cvičné testy, které pokrývaly látku vždy z posledního tématu na přednášce) Toto mi velmi vyhovuje a rád jsem si tyto testy zkusil abych si ověřil své znalosti. Velmi mi to pomohlo a cítil jsem se pak připravený na test, který dopadl skvěle.",['cs'],"['Exercise' 'sent' 'materials' 'to' 'prepare' 'for' 'the' 'test' '('
 'training' 'tests' 'that' 'covered' 'the' 'substance' 'always' 'from'
 'the' 'last' 'topic' 'at' 'the' 'lecture' ')' 'This' 'suits' 'me' 'very'
 'much' 'and' 'I' 'like' 'these' 'tests']","['Exercise' 'material' 'prepare' 'test' '(' 'training' 'test' 'cover'
 'substance' 'topic' 'lecture' ')' 'suit' 'test']","['PROPN' 'VERB' 'NOUN' 'ADP' 'VERB' 'ADP' 'DET' 'NOUN' 'PUNCT' 'VERB'
 'NOUN' 'PRON' 'VERB' 'DET' 'NOUN' 'ADV' 'ADP' 'DET' 'ADJ' 'NOUN' 'ADP'
 'DET' 'NOUN' 'PUNCT' 'PRON' 'VERB' 'PRON' 'ADV' 'ADV' 'CCONJ' 'PRON'
 'VERB' 'DET' 'NOUN']",['positive'],Positive
3613,1213570,83,,Nic mě nenapadá,['cs'],"['I' ""can't"" 'think' 'of' 'anything' '.']",['.'],['PRON' 'VERB' 'VERB' 'ADP' 'PRON' 'PUNCT'],['positive'],Negative
3614,1213572,90,,IT Governance,['en'],['IT' 'Governance'],['Governance'],['PRON' 'PROPN'],['negative'],Neutral
3615,1213575,95,,Nemožnost vidět spolužáky s nimiž jsem spolupracoval na semestrální práci. ,['cs'],"['The' 'impossible' 'to' 'see' 'classmates' 'I' 'worked' 'with' 'for' 'a'
 ""semester's"" 'work' '.']","['impossible' 'classmate' 'work' ""semester's"" 'work' '.']","['DET' 'ADJ' 'PART' 'VERB' 'NOUN' 'PRON' 'VERB' 'ADP' 'ADP' 'DET' 'NOUN'
 'NOUN' 'PUNCT']",['positive'],Negative
3616,1213576,97,,Překvapivě pružná komunikace. Navázání dobré atmosféry. ,['cs'],"['Surprisingly' 'flexible' 'communication' ',' 'a' 'good' 'atmosphere' '.']","['Surprisingly' 'flexible' 'communication' ',' 'good' 'atmosphere' '.']",['ADV' 'ADJ' 'NOUN' 'PUNCT' 'DET' 'ADJ' 'NOUN' 'PUNCT'],['positive'],Positive
3617,1213642,84,,"Nápad hry je dobrý, ukázka programů Excel a PowerBI v praxi mi přijde velmi přínosná",['cs'],"['The' 'idea' 'of' 'the' 'game' 'is' 'good' ',' 'the' 'demonstration' 'of'
 'Excel' 'and' 'PowerBI' 'programs' 'in' 'practice' 'seems' 'very'
 'beneficial' 'to' 'me']","['idea' 'game' 'good' ',' 'demonstration' 'Excel' 'PowerBI' 'program'
 'practice' 'beneficial']","['DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'AUX' 'ADJ' 'PUNCT' 'DET' 'NOUN' 'ADP'
 'PROPN' 'CCONJ' 'PROPN' 'NOUN' 'ADP' 'NOUN' 'VERB' 'ADV' 'ADJ' 'ADP'
 'PRON']",['positive'],Positive
3618,1208908,83,,"rozvíjení specifických dovedností na cvičení. Žadná specifika o tom, jak máme dělat ten marketing pro projekt, šlo jen  o tom, jakou skvělou značku má společnost X.",['cs'],"['No' 'specifics' 'about' 'how' ""we're"" 'supposed' 'to' 'do' 'marketing'
 'for' 'the' 'project' 'was' 'just' 'about' 'what' 'a' 'great' 'brand' 'X'
 'has' '.']",['specific' 'suppose' 'marketing' 'project' 'great' 'brand' '.'],"['DET' 'NOUN' 'SCONJ' 'ADV' 'AUX' 'VERB' 'PART' 'VERB' 'NOUN' 'ADP' 'DET'
 'NOUN' 'AUX' 'ADV' 'SCONJ' 'PRON' 'DET' 'ADJ' 'NOUN' 'NOUN' 'VERB'
 'PUNCT']",['positive'],Negative
3619,1208918,97,,všehno,['Unknown'],['all'],[],['DET'],['negative'],Positive
3620,1205249,84,,Přístup vyučujících,['cs'],"[""Teacher's"" 'Access']","[""Teacher's"" 'Access']",['PROPN' 'PROPN'],['na'],Positive
3621,1209487,83,,zbytečné přednášky,['cs'],['Useless' 'Lectures'],['Useless' 'Lectures'],['ADJ' 'NOUN'],['na'],Negative
3622,1209491,84,,"všechno, co bylo behem cvičení",['cs'],['Everything' 'that' 'was' 'during' 'exercise'],['exercise'],['PRON' 'PRON' 'AUX' 'ADP' 'NOUN'],['positive'],Positive
3623,1209492,95,,záznam pod diktátem na přednáškách,['cs'],['Record' 'under' 'the' 'dictation' 'of' 'lectures'],['Record' 'dictation' 'lecture'],['NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'NOUN'],['negative'],Negative
3624,1208915,95,,problém je jen v předmětu,['cs'],['The' 'problem' 'is' 'only' 'in' 'the' 'subject'],['problem' 'subject'],['DET' 'NOUN' 'AUX' 'ADV' 'ADP' 'DET' 'NOUN'],['negative'],Negative
3625,1209746,84,,všechno,['cs'],['all'],[],['DET'],['negative'],Positive
3626,1204013,95,,-,['Unknown'],['-'],['-'],['PUNCT'],['na'],Negative
3627,1204015,97,,Možnost nahrání a následného znovuzpracování.,['cs'],['Possibility' 'of' 'uploading' 'and' 'subsequent' 'reprocessing' '.'],['Possibility' 'upload' 'subsequent' 'reprocessing' '.'],['NOUN' 'ADP' 'NOUN' 'CCONJ' 'ADJ' 'NOUN' 'PUNCT'],['negative'],Positive
3628,1212347,90,,se Softwarovým inženýrstvím,['cs'],['with' 'Software' 'Engineering'],['Software' 'Engineering'],['ADP' 'PROPN' 'PROPN'],['negative'],Neutral
3629,1212416,83,,kvalita přednášení,['cs'],['quality' 'of' 'the' 'lecture'],['quality' 'lecture'],['NOUN' 'ADP' 'DET' 'NOUN'],['negative'],Negative
3630,1213574,84,,Zadávání práce doktorem T. Brucknerem. Zadání bylo vždy ústní tzn. větší pozornost při hodině a pak ochota učitele případné nejasnosti dovysvětlit.,['cs'],"['The' 'assignment' 'was' 'always' 'oral' ',' 'i.e' '.' 'more' 'attention'
 'during' 'the' 'class' 'and' 'then' 'the' 'willingness' 'to' 'explain'
 'the' ""teacher's"" 'possible' 'confusion' '.']","['assignment' 'oral' ',' 'i.e' '.' 'attention' 'class' 'willingness'
 'explain' ""teacher's"" 'confusion' '.']","['DET' 'NOUN' 'AUX' 'ADV' 'ADJ' 'PUNCT' 'ADJ' 'PUNCT' 'ADJ' 'NOUN' 'ADP'
 'DET' 'NOUN' 'CCONJ' 'ADV' 'DET' 'NOUN' 'PART' 'VERB' 'DET' 'NOUN' 'ADJ'
 'NOUN' 'PUNCT']",['negative'],Positive
3631,1213672,83,,"Přednášky byly nezáživný děs, vzdal jsem je po 10 minutách, kdy pan učitel začal vysvětlovat věci, které jsme se učili ve čtvrťáku ve filozofii a k informatice se to ani trošku nepřiblížilo.",['cs'],"['The' 'lectures' 'were' 'a' 'pain' 'in' 'the' 'ass' ',' 'I' 'gave' 'them'
 'up' 'after' '10' 'minutes' 'when' 'the' 'teacher' 'started' 'explaining'
 'the' 'things' 'we' 'learned' 'in' 'the' 'fourth' 'grade' 'philosophy']","['lecture' 'pain' 'ass' ',' 'give' '10' 'minute' 'teacher' 'start'
 'explain' 'thing' 'learn' 'fourth' 'grade' 'philosophy']","['DET' 'NOUN' 'AUX' 'DET' 'NOUN' 'ADP' 'DET' 'NOUN' 'PUNCT' 'PRON' 'VERB'
 'PRON' 'ADP' 'ADP' 'NUM' 'NOUN' 'ADV' 'DET' 'NOUN' 'VERB' 'VERB' 'DET'
 'NOUN' 'PRON' 'VERB' 'ADP' 'DET' 'ADJ' 'NOUN' 'NOUN']",['positive'],Negative
3632,1220728,95,,the group project required a program that was not suitable for group working if one made changes others could not see it ,['en'],"['the' 'group' 'project' 'required' 'a?program' 'that' 'was' 'not'
 'suitable' 'for' 'group' 'working' 'if' 'one' 'made' 'changes' 'others'
 'co']",['group' 'project' 'require' 'a?program' 'suitable' 'group' 'work' 'make'],"['DET' 'NOUN' 'NOUN' 'VERB' 'NOUN' 'PRON' 'AUX' 'PART' 'ADJ' 'ADP' 'NOUN'
 'VERB' 'SCONJ' 'NUM' 'VERB' 'NOUN' 'NOUN' 'X']",['positive'],Negative
3633,1220729,97,,timescedule was ok ,['en'],['timecedule' 'was' 'ok'],['timecedule'],['NOUN' 'AUX' 'ADJ'],['negative'],Positive
3634,1208118,84,,Interaktivita,['Unknown'],['Interactivity'],['Interactivity'],['NOUN'],['na'],Positive
3635,1220913,84,,Líbila se mi práce v týmu,['cs'],['I' 'liked' 'working' 'on' 'the' 'team' '.'],['work' 'team' '.'],['PRON' 'VERB' 'VERB' 'ADP' 'DET' 'NOUN' 'PUNCT'],['positive'],Positive
3636,1223697,83,,"Takže, buďto přidejte kredity nebo uberte práci doma. je to úplně nesrovnatelné s ostatními předměty. Ty první dva dokumenty - možná bych lépe vysvětlil, co tam chcete, aby tam většina neztratila půlku bodů. hezký a nevágní nový rok",['cs'],"['So' ',' 'either' 'add' 'credit' 'or' 'reduce' 'work' 'at' 'home' '.'
 ""It's"" 'completely' 'incomparable' 'with' 'other' 'items' '.' 'The'
 'first' 'two' 'documents' '-' 'maybe' 'I' 'could' 'explain' 'better'
 'what' 'there' 'is']","[',' 'add' 'credit' 'reduce' 'work' 'home' '.' 'completely' 'incomparable'
 'item' '.' 'document' '-' 'explain']","['ADV' 'PUNCT' 'CCONJ' 'VERB' 'NOUN' 'CCONJ' 'NOUN' 'NOUN' 'ADP' 'NOUN'
 'PUNCT' 'PRON' 'ADV' 'ADJ' 'ADP' 'ADJ' 'NOUN' 'PUNCT' 'DET' 'ADJ' 'NUM'
 'NOUN' 'PUNCT' 'ADV' 'PRON' 'AUX' 'VERB' 'ADV' 'PRON' 'PRON' 'VERB']",['negative'],Negative
3637,1223702,84,,No nevím,['cs'],"['I' ""don't"" 'know' '.']",['.'],['PRON' 'AUX' 'VERB' 'PUNCT'],['negative'],Positive
3638,1221287,97,,Nahrávání cvičení a přenášek - možnost opakovaného přehrávání.,['cs'],"['Recording' 'exercises' 'and' 'transmissions' '-' 'possibility' 'of'
 'repeated' 'playback' '.']","['Recording' 'exercise' 'transmission' '-' 'possibility' 'repeat'
 'playback' '.']",['VERB' 'NOUN' 'CCONJ' 'NOUN' 'PUNCT' 'NOUN' 'ADP' 'VERB' 'NOUN' 'PUNCT'],['negative'],Positive
3639,1221375,84,,"přednášející vysvětloval teorii na příkladech, v rámci cvičení jsme látku procvičovali na úkolech",['cs'],"['The' 'lecturer' 'explained' 'the' 'theory' 'of' 'examples' ',' 'as'
 'part' 'of' 'the' 'exercises' 'we' 'practiced' 'the' 'substance' 'on'
 'tasks']","['lecturer' 'explain' 'theory' 'example' ',' 'part' 'exercise' 'practice'
 'substance' 'task']","['DET' 'NOUN' 'VERB' 'DET' 'NOUN' 'ADP' 'NOUN' 'PUNCT' 'ADP' 'NOUN' 'ADP'
 'DET' 'NOUN' 'PRON' 'VERB' 'DET' 'NOUN' 'ADP' 'NOUN']",['positive'],Positive
3640,1223704,97,,"Nahrávání cvičícího, když ukazoval MS Project. ",['cs'],['Recording' 'the' 'trainer' 'when' 'he' 'showed' 'MS' 'Project' '.'],['Recording' 'trainer' 'show' 'MS' 'Project' '.'],['VERB' 'DET' 'NOUN' 'ADV' 'PRON' 'VERB' 'PROPN' 'PROPN' 'PUNCT'],['negative'],Positive
3641,1211052,84,,"Na předmětu se mi líbí praktická práce v SW MS PROJECT a také fakt, že je to skupinový předmět.",['cs'],"['I' 'like' 'practical' 'work' 'on' 'the' 'subject' 'in' 'SW' 'MS'
 'PROJECT' 'and' '?' 'also' 'the' 'fact' 'that' 'it' 'is' 'a' 'group'
 'course' '.']",['practical' 'work' 'subject' 'SW' 'MS' 'PROJECT' '?' 'fact' 'group' '.'],"['PRON' 'VERB' 'ADJ' 'NOUN' 'ADP' 'DET' 'NOUN' 'ADP' 'PROPN' 'PROPN'
 'PROPN' 'CCONJ' 'PUNCT' 'ADV' 'DET' 'NOUN' 'SCONJ' 'PRON' 'AUX' 'DET'
 'NOUN' 'NOUN' 'PUNCT']",['positive'],Positive
3642,1211053,95,,Občasné výpadky internetu/MS Teams.,['Unknown'],['Sometimes' 'internet/MS' 'Teams' 'blackouts' '.'],['internet/MS' 'Teams' 'blackout' '.'],['ADV' 'VERB' 'PROPN' 'NOUN' 'PUNCT'],['negative'],Negative
3643,1211054,97,,"Líbilo se mi, že byla možnost nahrávání přednášek/cvičení pro pozdější využití.",['cs'],"['I' 'liked' 'the' 'possibility' 'of' 'recording' 'lectures/training'
 'for' 'later' 'use' '.']",['possibility' 'record' 'lectures/training' '.'],"['PRON' 'VERB' 'DET' 'NOUN' 'SCONJ' 'VERB' 'NOUN' 'ADP' 'ADV' 'NOUN'
 'PUNCT']",['positive'],Positive
